customer_id,age,annual_income,spending_score,total_purchases,avg_purchase_value,customer_lifetime_value,registration_date,last_purchase_date,customer_type,preferred_categories
630,42,94182,22,29,298.58,9826.94,2021-05-11 00:14:41.330575,2024-05-08 00:14:41.330575,VIP,"Beauty, Clothing, Books"
631,57,162736,44,51,773.04,33548.65,2022-06-23 00:14:41.330575,2023-09-12 00:14:41.330575,Regular,"Home & Garden, Electronics, Clothing"
632,62,55737,58,4,433.22,1473.83,2024-01-16 00:14:41.330575,2024-06-23 00:14:41.330575,Regular,Beauty
633,70,121332,36,55,214.16,13255.55,2020-05-29 00:14:41.330575,2021-11-11 00:14:41.330575,Regular,"Clothing, Electronics, Beauty"
634,18,109563,69,71,801.72,66581.9,2022-12-19 00:14:41.330575,2024-03-03 00:14:41.330575,Regular,Home & Garden
635,33,180445,77,92,340.27,30812.35,2024-06-27 00:14:41.330575,2024-08-15 00:14:41.330575,VIP,"Clothing, Beauty"
636,78,187469,93,28,866.54,24253.13,2021-02-01 00:14:41.330575,2022-05-10 00:14:41.330575,Regular,Beauty
637,56,148575,31,4,916.1,3398.02,2022-10-03 00:14:41.330575,2023-11-02 00:14:41.330575,Regular,"Home & Garden, Sports"
638,80,121371,47,22,861.23,21935.13,2022-07-02 00:14:41.330575,2024-06-11 00:14:41.330575,New,"Sports, Beauty"
639,22,58709,55,76,44.66,3590.89,2021-04-07 00:14:41.330575,2022-05-06 00:14:41.330575,Regular,"Sports, Clothing, Beauty"
640,39,170322,80,45,789.5,32518.34,2022-09-20 00:14:41.330575,2023-08-11 00:14:41.330575,New,"Books, Electronics"
641,46,41172,62,67,417.23,25704.45,2020-04-15 00:14:41.330575,2023-05-04 00:14:41.330575,Regular,"Clothing, Books"
642,72,31555,30,86,874.99,87024.13,2021-07-03 00:14:41.330575,2023-07-22 00:14:41.330575,New,"Electronics, Books, Clothing"
643,20,73276,55,66,641.57,34105.82,2024-07-01 00:14:41.330575,2024-07-06 00:14:41.330575,New,"Home & Garden, Electronics"
644,29,77492,16,88,835.31,68294.93,2022-03-07 00:14:41.330575,2022-08-19 00:14:41.330575,New,Beauty
645,43,109599,12,34,504.44,17523.87,2020-01-06 00:14:41.330575,2021-10-08 00:14:41.330575,New,"Beauty, Electronics, Sports"
646,33,175834,17,91,539.68,42200.34,2022-04-15 00:14:41.330575,2022-11-14 00:14:41.330575,Regular,Electronics
647,68,31046,16,55,152.94,7039.24,2023-01-17 00:14:41.330575,2023-12-17 00:14:41.330575,VIP,"Electronics, Sports, Beauty"
648,54,136021,12,1,786.15,885.29,2022-09-27 00:14:41.330575,2023-09-30 00:14:41.330575,Regular,"Sports, Beauty, Clothing"
649,39,179841,8,72,425.2,35444.18,2019-11-15 00:14:41.330575,2024-04-09 00:14:41.330575,Regular,"Sports, Beauty"
650,74,174222,84,87,505.08,49629.92,2024-03-10 00:14:41.330575,2024-08-21 00:14:41.330575,Regular,"Beauty, Home & Garden, Electronics"
651,46,24853,3,38,787.25,34687.48,2022-12-30 00:14:41.330575,2023-02-16 00:14:41.330575,New,"Clothing, Beauty"
652,31,140900,16,6,602.86,3694.01,2024-05-04 00:14:41.330575,2024-06-24 00:14:41.330575,VIP,"Beauty, Electronics, Clothing"
653,45,172864,30,86,209.09,20227.72,2024-06-07 00:14:41.330575,2024-07-09 00:14:41.330575,New,"Beauty, Clothing"
654,22,79129,23,25,594.33,14169.08,2019-10-28 00:14:41.330575,2024-05-03 00:14:41.330575,Regular,"Clothing, Electronics"
655,64,134130,92,82,413.56,36167.3,2021-08-22 00:14:41.330575,2022-01-01 00:14:41.330575,Regular,"Clothing, Books"
656,66,183059,5,17,474.83,9650.48,2021-03-08 00:14:41.330575,2023-12-01 00:14:41.330575,New,"Books, Home & Garden"
657,47,166922,84,61,38.03,2065.32,2019-10-04 00:14:41.330575,2021-11-27 00:14:41.330575,Regular,"Home & Garden, Clothing, Electronics"
658,63,163184,65,12,217.93,2499.99,2023-12-01 00:14:41.330575,2024-05-14 00:14:41.330575,Regular,Home & Garden
659,79,141789,30,6,288.23,1715.58,2021-03-29 00:14:41.330575,2022-04-05 00:14:41.330575,Regular,"Home & Garden, Sports"
660,69,175130,21,90,715.83,55096.4,2021-06-30 00:14:41.330575,2022-10-21 00:14:41.330575,Regular,"Home & Garden, Sports"
661,22,196492,84,27,21.38,480.52,2020-06-12 00:14:41.330575,2022-09-21 00:14:41.330575,New,"Books, Beauty, Home & Garden"
662,29,58890,70,8,414.69,3755.06,2024-06-12 00:14:41.330575,2024-06-21 00:14:41.330575,Regular,Home & Garden
663,33,86017,22,83,924.79,91396.6,2023-10-29 00:14:41.330575,2024-01-15 00:14:41.330575,New,Clothing
664,43,198376,82,65,120.76,7550.26,2020-03-07 00:14:41.330575,2022-01-17 00:14:41.330575,Regular,"Home & Garden, Electronics, Books"
665,43,183993,72,57,521.26,24811.15,2021-01-12 00:14:41.330575,2022-11-30 00:14:41.330575,New,"Beauty, Clothing, Electronics"
666,65,152596,32,93,788.66,60607.1,2023-09-07 00:14:41.330575,2024-07-02 00:14:41.330575,Regular,"Books, Home & Garden, Sports"
667,38,120424,33,99,943.11,107982.51,2020-01-10 00:14:41.330575,2020-03-31 00:14:41.330575,Regular,"Books, Clothing, Sports"
668,56,35048,16,40,749.31,29538.57,2021-06-02 00:14:41.330575,2021-08-27 00:14:41.330575,Regular,"Beauty, Books"
669,53,186183,76,14,723.36,9398.0,2023-04-10 00:14:41.330575,2023-11-20 00:14:41.330575,VIP,"Home & Garden, Sports, Clothing"
670,50,188976,38,35,828.22,28714.77,2019-12-25 00:14:41.330575,2020-01-09 00:14:41.330575,VIP,"Beauty, Sports, Books"
671,79,74912,98,48,451.74,20107.6,2023-01-07 00:14:41.330575,2023-12-30 00:14:41.330575,Regular,Home & Garden
672,47,54008,14,84,807.79,67556.77,2019-09-15 00:14:41.330575,2020-02-24 00:14:41.330575,Regular,"Clothing, Sports"
673,54,151132,36,56,17.88,1145.29,2023-03-20 00:14:41.330575,2024-08-14 00:14:41.330575,New,Books
674,40,103559,97,49,925.32,47014.68,2024-02-13 00:14:41.330575,2024-05-16 00:14:41.330575,Regular,Beauty
675,75,75337,23,13,448.87,6289.66,2023-01-23 00:14:41.330575,2024-04-30 00:14:41.330575,New,"Home & Garden, Books, Sports"
676,27,130616,66,61,557.85,32186.81,2020-11-19 00:14:41.330575,2023-12-09 00:14:41.330575,New,Electronics
677,71,33350,85,49,262.33,14080.49,2024-08-20 00:14:41.330575,2024-08-24 00:14:41.330575,VIP,"Sports, Beauty"
678,22,44354,2,46,745.11,36559.38,2023-11-16 00:14:41.330575,2024-07-03 00:14:41.330575,Regular,Electronics
679,53,65186,91,62,85.87,4513.77,2020-11-22 00:14:41.330575,2024-07-08 00:14:41.330575,Regular,"Electronics, Home & Garden, Beauty"
680,51,48145,73,8,873.91,7194.43,2022-05-15 00:14:41.330575,2024-03-04 00:14:41.330575,New,"Electronics, Beauty, Home & Garden"
681,69,185092,65,43,829.84,32211.06,2022-05-22 00:14:41.330575,2024-07-21 00:14:41.330575,Regular,"Sports, Books, Electronics"
682,48,106123,75,20,223.9,5022.7,2021-08-17 00:14:41.330575,2022-12-22 00:14:41.330575,New,"Clothing, Books, Beauty"
683,27,40581,67,97,811.23,76358.15,2019-11-15 00:14:41.330575,2022-05-25 00:14:41.330575,New,"Beauty, Sports, Books"
684,75,108929,52,90,788.49,85006.03,2021-02-20 00:14:41.330575,2021-06-27 00:14:41.330575,New,"Books, Electronics, Home & Garden"
685,36,43051,62,39,635.89,20757.36,2019-12-12 00:14:41.330575,2024-03-02 00:14:41.330575,Regular,Clothing
686,75,71474,23,85,379.78,35901.3,2020-02-25 00:14:41.330575,2024-02-13 00:14:41.330575,Regular,"Sports, Books, Home & Garden"
687,49,111748,26,49,278.78,14609.34,2020-11-02 00:14:41.330575,2022-05-20 00:14:41.330575,New,Beauty
688,18,145995,68,64,239.47,16965.96,2022-10-17 00:14:41.330575,2023-04-21 00:14:41.330575,Regular,"Beauty, Sports, Clothing"
689,73,89626,82,62,325.42,18622.73,2022-12-05 00:14:41.330575,2024-06-06 00:14:41.330575,New,"Clothing, Home & Garden"
690,22,26960,55,54,904.52,48688.84,2019-10-13 00:14:41.330575,2021-01-07 00:14:41.330575,Regular,"Home & Garden, Beauty"
691,62,186844,6,9,86.86,874.46,2020-11-04 00:14:41.330575,2022-02-17 00:14:41.330575,VIP,Books
692,21,172592,35,88,830.58,65271.51,2020-08-11 00:14:41.330575,2023-04-25 00:14:41.330575,Regular,Electronics
693,33,56408,22,37,355.4,11708.76,2023-08-20 00:14:41.330575,2024-04-01 00:14:41.330575,VIP,"Electronics, Clothing"
694,41,114006,43,49,526.38,26319.32,2020-09-02 00:14:41.330575,2021-04-13 00:14:41.330575,VIP,"Books, Home & Garden, Beauty"
695,33,77134,15,41,796.54,32965.96,2022-10-20 00:14:41.330575,2023-03-22 00:14:41.330575,Regular,"Electronics, Home & Garden, Clothing"
696,72,171563,86,17,885.53,13742.88,2021-05-03 00:14:41.330575,2022-11-13 00:14:41.330575,Regular,"Beauty, Electronics"
697,19,152413,60,88,351.33,28419.88,2021-06-20 00:14:41.330575,2022-06-05 00:14:41.330575,VIP,Sports
698,66,195695,12,21,467.23,8939.93,2021-08-30 00:14:41.330575,2022-08-13 00:14:41.330575,Regular,Electronics
699,45,110327,49,51,420.37,23767.23,2020-04-18 00:14:41.330575,2020-10-16 00:14:41.330575,New,"Electronics, Books"
700,49,151410,42,59,23.12,1446.96,2021-12-05 00:14:41.330575,2023-09-02 00:14:41.330575,VIP,"Sports, Clothing, Home & Garden"
701,44,163326,38,39,302.98,13387.39,2022-10-30 00:14:41.330575,2023-04-26 00:14:41.330575,Regular,Books
702,37,31344,82,55,464.6,30412.9,2023-06-09 00:14:41.330575,2023-07-17 00:14:41.330575,New,Sports
703,41,152822,45,41,416.98,16919.5,2022-02-07 00:14:41.330575,2024-03-19 00:14:41.330575,Regular,"Clothing, Books"
704,29,87957,35,39,724.71,23364.96,2023-05-06 00:14:41.330575,2024-05-21 00:14:41.330575,Regular,"Home & Garden, Books, Electronics"
705,67,125423,30,13,390.96,4163.76,2022-05-13 00:14:41.330575,2022-05-15 00:14:41.330575,Regular,Sports
706,52,78053,88,64,494.48,29060.11,2024-04-01 00:14:41.330575,2024-06-03 00:14:41.330575,Regular,"Clothing, Beauty"
707,77,166968,30,11,435.31,5616.89,2021-12-16 00:14:41.330575,2022-01-13 00:14:41.330575,Regular,Home & Garden
708,50,97454,78,19,743.22,14252.3,2023-05-25 00:14:41.330575,2024-05-30 00:14:41.330575,Regular,"Sports, Clothing, Electronics"
709,50,110600,6,11,864.34,8639.82,2023-03-22 00:14:41.330575,2024-08-25 00:14:41.330575,Regular,"Beauty, Books, Clothing"
710,78,142732,67,77,536.57,39649.48,2019-12-28 00:14:41.330575,2020-04-02 00:14:41.330575,Regular,"Sports, Beauty"
711,68,179007,80,46,791.54,37846.81,2021-11-28 00:14:41.330575,2024-04-15 00:14:41.330575,Regular,"Sports, Books, Home & Garden"
712,60,57641,7,45,303.82,14508.34,2020-09-04 00:14:41.330575,2024-01-13 00:14:41.330575,Regular,Clothing
713,54,49711,52,1,545.96,470.38,2022-09-24 00:14:41.330575,2023-11-08 00:14:41.330575,Regular,Sports
714,29,90342,14,40,351.78,16756.16,2020-02-17 00:14:41.330575,2022-11-05 00:14:41.330575,Regular,Electronics
715,20,126896,73,19,420.06,8124.07,2022-04-13 00:14:41.330575,2022-05-03 00:14:41.330575,VIP,Electronics
716,18,163254,15,76,735.09,47725.66,2024-06-06 00:14:41.330575,2024-07-14 00:14:41.330575,New,"Beauty, Home & Garden"
717,50,107833,21,72,882.85,73573.8,2023-05-29 00:14:41.330575,2024-01-06 00:14:41.330575,New,"Home & Garden, Books, Sports"
718,57,76276,35,72,130.28,7784.18,2021-06-24 00:14:41.330575,2024-07-23 00:14:41.330575,Regular,Beauty
719,27,39541,66,61,638.29,45285.87,2021-07-28 00:14:41.330575,2024-07-01 00:14:41.330575,VIP,"Books, Clothing, Home & Garden"
720,60,114457,91,12,586.32,8433.34,2022-03-15 00:14:41.330575,2022-05-19 00:14:41.330575,New,"Books, Home & Garden"
721,61,64813,2,61,127.23,8383.25,2020-02-01 00:14:41.330575,2021-09-25 00:14:41.330575,New,"Electronics, Clothing"
722,46,188270,35,33,219.78,8037.33,2021-04-10 00:14:41.330575,2024-07-10 00:14:41.330575,New,"Home & Garden, Books, Electronics"
723,30,159892,82,45,317.89,13374.09,2022-03-03 00:14:41.330575,2022-06-21 00:14:41.330575,Regular,"Home & Garden, Books"
724,29,44070,78,90,175.26,18559.47,2020-06-02 00:14:41.330575,2021-05-05 00:14:41.330575,New,"Clothing, Home & Garden"
725,48,162194,20,92,251.29,23393.46,2023-12-28 00:14:41.330575,2024-04-28 00:14:41.330575,Regular,"Books, Clothing, Beauty"
726,63,100559,82,69,274.92,20732.8,2021-01-10 00:14:41.330575,2022-04-01 00:14:41.330575,Regular,"Books, Clothing, Sports"
727,19,61786,10,8,342.32,3203.14,2024-06-15 00:14:41.330575,2024-07-19 00:14:41.330575,VIP,"Electronics, Home & Garden, Sports"
728,78,157809,25,25,751.9,22370.38,2019-12-12 00:14:41.330575,2021-10-12 00:14:41.330575,Regular,"Books, Electronics, Home & Garden"
729,68,56062,66,91,576.19,59421.69,2021-03-12 00:14:41.330575,2022-11-16 00:14:41.330575,New,Electronics
730,67,71571,25,46,986.38,41798.37,2022-09-12 00:14:41.330575,2023-06-19 00:14:41.330575,Regular,"Home & Garden, Beauty"
731,52,45510,54,87,420.59,43419.97,2023-12-03 00:14:41.330575,2024-01-14 00:14:41.330575,VIP,"Home & Garden, Books"
732,40,39426,33,30,756.33,23852.71,2019-11-14 00:14:41.330575,2024-01-01 00:14:41.330575,Regular,"Beauty, Clothing, Sports"
733,34,57265,36,47,872.75,48085.1,2022-07-06 00:14:41.330575,2024-02-21 00:14:41.330575,VIP,"Beauty, Sports"
734,43,168922,95,87,682.19,63531.3,2023-08-29 00:14:41.330575,2024-03-06 00:14:41.330575,VIP,"Sports, Clothing"
735,25,86150,14,49,417.75,18891.44,2020-02-06 00:14:41.330575,2023-01-15 00:14:41.330575,New,Books
736,46,107312,65,47,756.06,33687.36,2021-09-06 00:14:41.330575,2022-04-03 00:14:41.330575,Regular,"Books, Electronics"
737,43,109613,80,84,211.63,18135.81,2020-01-12 00:14:41.330575,2020-05-16 00:14:41.330575,New,"Sports, Electronics"
738,27,94910,54,82,334.28,30590.79,2023-05-26 00:14:41.330575,2024-08-15 00:14:41.330575,Regular,"Clothing, Books"
739,43,72375,52,18,551.22,9199.57,2022-06-17 00:14:41.330575,2024-01-18 00:14:41.330575,New,"Electronics, Beauty"
740,79,141826,3,66,579.66,39477.69,2023-07-31 00:14:41.330575,2024-04-20 00:14:41.330575,Regular,"Electronics, Home & Garden"
741,51,55435,99,68,31.92,2036.53,2023-07-03 00:14:41.330575,2024-03-16 00:14:41.330575,VIP,"Beauty, Books"
742,68,116443,41,94,945.66,100119.79,2021-03-14 00:14:41.330575,2024-07-07 00:14:41.330575,New,"Beauty, Electronics"
743,58,154055,6,33,699.66,22781.5,2019-12-18 00:14:41.330575,2020-08-03 00:14:41.330575,VIP,Home & Garden
744,24,171734,25,36,500.75,14974.83,2024-03-03 00:14:41.330575,2024-08-08 00:14:41.330575,New,Beauty
745,21,43510,13,82,933.8,66343.24,2020-05-24 00:14:41.330575,2020-06-02 00:14:41.330575,New,"Electronics, Beauty, Sports"
746,75,192070,98,19,444.7,6965.96,2023-01-13 00:14:41.330575,2023-05-06 00:14:41.330575,VIP,Clothing
747,70,114071,8,28,980.63,27449.98,2022-09-09 00:14:41.330575,2022-11-23 00:14:41.330575,Regular,"Home & Garden, Sports, Books"
748,67,26640,21,40,517.16,17429.01,2020-02-04 00:14:41.330575,2021-12-10 00:14:41.330575,Regular,"Books, Sports"
749,62,64547,98,84,123.14,8747.26,2024-08-13 00:14:41.330575,2024-08-29 00:14:41.330575,New,Clothing
750,28,74620,68,97,767.15,87541.54,2022-05-17 00:14:41.330575,2023-09-23 00:14:41.330575,Regular,Electronics
751,46,166389,25,76,682.11,59567.79,2022-05-26 00:14:41.330575,2024-04-13 00:14:41.330575,Regular,"Sports, Clothing"
752,73,135608,79,15,775.26,11406.03,2020-05-06 00:14:41.330575,2021-05-27 00:14:41.330575,Regular,"Books, Electronics, Beauty"
753,53,27564,68,41,951.93,46613.35,2021-02-14 00:14:41.330575,2023-10-11 00:14:41.330575,Regular,Books
754,42,178417,45,39,778.72,24298.33,2022-01-07 00:14:41.330575,2023-01-30 00:14:41.330575,VIP,Sports
755,38,133824,60,2,615.22,1286.54,2021-02-21 00:14:41.330575,2023-11-23 00:14:41.330575,Regular,Electronics
756,78,99273,12,63,858.74,56620.15,2021-08-31 00:14:41.330575,2022-04-05 00:14:41.330575,VIP,"Clothing, Beauty"
757,74,94859,32,29,676.51,19284.82,2022-11-23 00:14:41.330575,2023-11-03 00:14:41.330575,Regular,Books
758,53,130017,96,74,414.04,29376.0,2020-02-03 00:14:41.330575,2023-07-10 00:14:41.330575,Regular,"Home & Garden, Electronics"
759,27,143618,92,66,886.76,57481.66,2024-05-08 00:14:41.330575,2024-08-23 00:14:41.330575,New,"Beauty, Electronics"
760,54,145341,13,51,229.68,11315.23,2019-12-03 00:14:41.330575,2022-10-17 00:14:41.330575,Regular,"Books, Home & Garden"
761,26,49430,31,75,717.49,58773.03,2023-08-29 00:14:41.330575,2023-11-08 00:14:41.330575,VIP,"Beauty, Sports, Clothing"
762,41,47788,78,77,882.75,58057.54,2020-08-05 00:14:41.330575,2024-02-10 00:14:41.330575,New,"Beauty, Electronics"
763,52,199615,20,10,734.0,6452.27,2023-10-15 00:14:41.330575,2024-06-24 00:14:41.330575,New,"Books, Electronics"
764,66,164991,18,14,700.3,8551.29,2024-05-15 00:14:41.330575,2024-05-29 00:14:41.330575,Regular,"Beauty, Electronics, Books"
765,52,89346,93,82,755.11,56035.98,2022-10-31 00:14:41.330575,2023-03-02 00:14:41.330575,New,"Beauty, Electronics"
766,65,116122,60,51,470.4,24232.78,2020-11-25 00:14:41.330575,2022-09-11 00:14:41.330575,VIP,"Home & Garden, Clothing, Beauty"
767,53,59974,63,73,875.43,53967.89,2021-11-20 00:14:41.330575,2022-08-03 00:14:41.330575,VIP,Electronics
768,35,127309,6,39,211.4,9458.76,2021-10-28 00:14:41.330575,2022-07-13 00:14:41.330575,Regular,"Books, Beauty"
769,66,36371,32,28,136.11,3502.17,2020-06-01 00:14:41.330575,2023-01-04 00:14:41.330575,New,"Electronics, Books"
770,56,65084,93,3,292.65,759.44,2021-04-12 00:14:41.330575,2021-05-28 00:14:41.330575,Regular,Beauty
771,49,180701,43,84,536.26,48210.24,2020-02-26 00:14:41.330575,2022-07-07 00:14:41.330575,Regular,Clothing
772,41,81916,2,70,515.46,29415.46,2024-05-18 00:14:41.330575,2024-05-30 00:14:41.330575,VIP,Sports
773,40,93972,60,27,822.39,23270.07,2021-12-11 00:14:41.330575,2024-05-16 00:14:41.330575,Regular,Books
774,79,32984,23,2,410.52,886.13,2021-06-06 00:14:41.330575,2021-12-30 00:14:41.330575,Regular,"Home & Garden, Books"
775,49,53039,83,93,489.5,40332.3,2022-08-10 00:14:41.330575,2023-06-16 00:14:41.330575,Regular,Clothing
776,54,105431,31,38,23.23,721.01,2021-03-22 00:14:41.330575,2023-04-07 00:14:41.330575,VIP,"Electronics, Home & Garden"
777,29,103691,5,3,415.64,1178.91,2021-06-29 00:14:41.330575,2021-11-24 00:14:41.330575,Regular,Home & Garden
778,66,78606,83,16,651.3,8747.61,2023-06-12 00:14:41.330575,2024-04-28 00:14:41.330575,Regular,"Clothing, Electronics"
779,72,161688,34,94,25.35,2017.34,2024-06-03 00:14:41.330575,2024-07-26 00:14:41.330575,New,"Electronics, Beauty, Home & Garden"
780,30,122665,10,40,288.07,10390.16,2023-04-26 00:14:41.330575,2023-09-27 00:14:41.330575,Regular,"Clothing, Books, Beauty"
781,40,125373,89,2,215.88,396.44,2022-01-17 00:14:41.330575,2023-11-25 00:14:41.330575,Regular,"Clothing, Electronics"
782,42,44574,2,81,51.57,4227.25,2024-03-13 00:14:41.330575,2024-06-10 00:14:41.330575,Regular,Books
783,52,154502,11,41,484.47,21280.65,2024-08-05 00:14:41.330575,2024-08-30 00:14:41.330575,Regular,Electronics
784,58,163748,50,12,189.91,2363.49,2022-08-07 00:14:41.330575,2023-07-30 00:14:41.330575,New,"Electronics, Sports, Clothing"
785,47,161888,31,35,745.65,22426.95,2020-06-30 00:14:41.330575,2023-10-10 00:14:41.330575,New,Clothing
786,34,52733,56,65,849.45,47972.04,2022-01-17 00:14:41.330575,2022-08-21 00:14:41.330575,New,"Clothing, Sports, Beauty"
787,66,22050,79,55,550.13,34841.34,2022-03-02 00:14:41.330575,2024-08-24 00:14:41.330575,New,"Electronics, Clothing"
788,79,129996,73,45,981.89,45216.37,2020-10-14 00:14:41.330575,2022-01-12 00:14:41.330575,Regular,"Electronics, Clothing"
789,37,53933,87,79,455.97,41351.94,2022-12-28 00:14:41.330575,2024-08-27 00:14:41.330575,New,"Books, Sports"
790,65,44951,83,90,518.23,44244.24,2021-12-02 00:14:41.330575,2023-08-22 00:14:41.330575,New,"Beauty, Electronics, Sports"
791,42,52413,9,85,989.33,87941.15,2022-10-29 00:14:41.330575,2023-05-15 00:14:41.330575,VIP,Clothing
792,39,185873,99,62,239.23,14972.65,2021-03-16 00:14:41.330575,2023-06-25 00:14:41.330575,Regular,Home & Garden
793,30,183985,21,49,943.12,42869.35,2023-12-11 00:14:41.330575,2023-12-31 00:14:41.330575,Regular,"Clothing, Home & Garden"
794,76,132573,73,95,52.41,4919.03,2023-03-15 00:14:41.330575,2023-09-30 00:14:41.330575,Regular,Home & Garden
795,36,191672,28,25,451.92,11309.26,2022-10-18 00:14:41.330575,2023-10-23 00:14:41.330575,Regular,"Beauty, Home & Garden"
796,66,186472,62,23,79.3,1605.59,2020-12-09 00:14:41.330575,2023-09-18 00:14:41.330575,New,Clothing
797,53,155566,7,24,731.94,16266.71,2020-01-24 00:14:41.330575,2022-05-25 00:14:41.330575,VIP,Sports
798,29,142744,80,38,612.32,25980.39,2020-11-17 00:14:41.330575,2021-07-22 00:14:41.330575,New,Beauty
799,78,109431,16,28,709.57,23172.31,2023-01-08 00:14:41.330575,2023-09-28 00:14:41.330575,Regular,"Home & Garden, Electronics, Beauty"
800,58,63001,97,21,380.74,7547.13,2022-11-26 00:14:41.330575,2023-01-22 00:14:41.330575,Regular,Electronics
801,36,87364,4,54,375.79,18725.84,2021-01-01 00:14:41.330575,2024-08-18 00:14:41.330575,Regular,"Beauty, Clothing"
802,29,144988,4,18,54.87,867.24,2022-01-09 00:14:41.330575,2022-02-08 00:14:41.330575,Regular,"Home & Garden, Beauty"
803,26,65028,40,36,356.45,13748.37,2022-11-03 00:14:41.330575,2024-03-14 00:14:41.330575,Regular,"Electronics, Clothing"
804,24,188645,17,99,930.0,85555.12,2020-01-28 00:14:41.330575,2023-07-23 00:14:41.330575,New,"Home & Garden, Clothing"
805,45,151878,52,45,385.43,20728.23,2023-05-24 00:14:41.330575,2023-08-24 00:14:41.330575,Regular,"Beauty, Home & Garden"
806,31,144343,93,73,833.05,56572.42,2022-09-01 00:14:41.330575,2023-05-29 00:14:41.330575,VIP,Clothing
807,48,148301,52,53,843.9,42832.72,2023-02-10 00:14:41.330575,2024-03-09 00:14:41.330575,VIP,"Beauty, Electronics"
808,69,146295,36,30,379.51,11855.9,2023-05-22 00:14:41.330575,2024-03-01 00:14:41.330575,New,"Clothing, Home & Garden, Sports"
809,36,180829,38,60,635.67,42742.72,2021-11-21 00:14:41.330575,2023-04-06 00:14:41.330575,Regular,Books
810,75,54636,50,98,104.42,10108.39,2021-06-29 00:14:41.330575,2024-07-10 00:14:41.330575,VIP,"Electronics, Beauty"
811,64,199352,63,32,112.64,3492.97,2019-12-01 00:14:41.330575,2023-09-19 00:14:41.330575,Regular,"Electronics, Home & Garden, Books"
812,33,44262,63,67,58.17,4670.07,2023-05-22 00:14:41.330575,2024-05-29 00:14:41.330575,Regular,"Clothing, Home & Garden, Books"
813,70,100435,62,67,585.2,31531.3,2020-03-19 00:14:41.330575,2021-09-18 00:14:41.330575,VIP,Home & Garden
814,22,148583,99,28,431.81,14001.32,2022-11-30 00:14:41.330575,2023-11-06 00:14:41.330575,VIP,Clothing
815,52,189269,7,44,552.55,20900.14,2021-02-21 00:14:41.330575,2023-06-09 00:14:41.330575,Regular,Beauty
816,29,61844,27,79,525.86,46294.21,2022-10-21 00:14:41.330575,2023-12-01 00:14:41.330575,Regular,"Sports, Home & Garden, Electronics"
817,42,84754,92,41,356.7,15314.59,2020-06-29 00:14:41.330575,2024-06-16 00:14:41.330575,Regular,Beauty
818,69,185229,86,63,680.7,40171.21,2021-08-26 00:14:41.330575,2023-12-21 00:14:41.330575,Regular,"Sports, Home & Garden"
819,76,97129,14,23,760.92,20118.46,2024-01-18 00:14:41.330575,2024-04-28 00:14:41.330575,New,"Electronics, Clothing, Home & Garden"
820,38,60042,71,75,24.48,1478.28,2022-04-22 00:14:41.330575,2023-06-07 00:14:41.330575,New,Electronics
821,53,81665,86,48,215.17,9199.05,2023-09-01 00:14:41.330575,2024-02-13 00:14:41.330575,Regular,"Home & Garden, Electronics, Beauty"
822,70,136953,5,32,716.1,23528.34,2019-11-09 00:14:41.330575,2020-04-15 00:14:41.330575,New,"Beauty, Home & Garden"
823,40,178448,55,57,392.75,21057.36,2024-07-26 00:14:41.330575,2024-08-08 00:14:41.330575,Regular,"Home & Garden, Clothing"
824,33,165271,2,100,665.86,69525.84,2020-12-04 00:14:41.330575,2021-12-11 00:14:41.330575,Regular,Sports
825,74,138533,62,33,353.49,9444.64,2023-11-18 00:14:41.330575,2024-06-29 00:14:41.330575,Regular,Sports
826,56,93781,91,24,396.85,8063.2,2020-10-04 00:14:41.330575,2023-10-05 00:14:41.330575,Regular,"Sports, Home & Garden"
827,62,86262,21,39,167.09,5544.5,2021-05-14 00:14:41.330575,2022-10-06 00:14:41.330575,VIP,"Sports, Home & Garden, Books"
828,70,66600,79,34,265.65,7909.53,2023-04-04 00:14:41.330575,2023-11-05 00:14:41.330575,New,"Clothing, Sports"
829,59,96898,21,56,609.36,33569.05,2024-01-04 00:14:41.330575,2024-07-26 00:14:41.330575,Regular,"Clothing, Home & Garden"
830,75,169369,10,28,438.83,13526.43,2022-11-09 00:14:41.330575,2024-07-02 00:14:41.330575,VIP,Books
831,56,50448,87,37,776.56,33393.61,2021-09-01 00:14:41.330575,2024-05-15 00:14:41.330575,Regular,Clothing
832,31,46172,58,7,854.06,6780.42,2021-03-11 00:14:41.330575,2024-08-05 00:14:41.330575,Regular,"Beauty, Electronics, Sports"
833,48,193946,39,68,546.23,32640.16,2021-10-22 00:14:41.330575,2024-02-08 00:14:41.330575,VIP,"Books, Clothing"
834,75,27657,5,37,760.68,27482.63,2024-02-02 00:14:41.330575,2024-06-13 00:14:41.330575,New,Home & Garden
835,22,176497,65,56,313.84,15461.9,2024-06-19 00:14:41.330575,2024-07-30 00:14:41.330575,Regular,Electronics
836,52,177757,13,65,420.82,24776.31,2022-02-12 00:14:41.330575,2023-11-20 00:14:41.330575,Regular,"Sports, Books"
837,40,132855,85,65,715.65,46583.25,2021-05-04 00:14:41.330575,2024-04-03 00:14:41.330575,New,"Electronics, Sports, Home & Garden"
838,46,175650,90,47,392.35,15254.74,2021-09-19 00:14:41.330575,2023-07-26 00:14:41.330575,VIP,"Clothing, Books"
